,city,date,No-Visa,Visa,Group
5152,KILIS,2020-05-13,2.0,59.0,Other cities
5153,KILIS,2020-05-14,2.0,63.0,Other cities
5154,KILIS,2020-05-15,1.0,58.0,Other cities
5155,KILIS,2020-05-16,1.0,57.0,Other cities
5156,KILIS,2020-05-17,1.0,60.0,Other cities
5157,KILIS,2020-05-18,1.0,64.0,Other cities
5158,KILIS,2020-05-19,1.0,62.0,Other cities
5159,KILIS,2020-05-20,1.0,60.0,Other cities
5160,KILIS,2020-05-21,1.0,66.0,Other cities
5161,KILIS,2020-05-22,0.0,66.0,Other cities
5162,KILIS,2020-05-23,0.0,69.0,Other cities
5163,KILIS,2020-05-24,0.0,66.0,Other cities
5164,KILIS,2020-05-25,0.0,67.0,Other cities
5165,KILIS,2020-05-26,0.0,66.0,Other cities
5166,KILIS,2020-05-27,0.0,61.0,Other cities
5167,KILIS,2020-05-28,0.0,60.0,Other cities
5168,KILIS,2020-05-29,0.0,61.0,Other cities
5169,KILIS,2020-05-30,0.0,64.0,Other cities
5170,KILIS,2020-05-31,0.0,65.0,Other cities
5171,KILIS,2020-06-01,0.0,62.0,Other cities
5172,KILIS,2020-06-02,0.0,63.0,Other cities
5173,KILIS,2020-06-03,0.0,62.0,Other cities
5174,KILIS,2020-06-04,0.0,60.0,Other cities
5175,KILIS,2020-06-05,0.0,56.0,Other cities
5176,KILIS,2020-06-06,0.0,56.0,Other cities
5177,KILIS,2020-06-07,0.0,59.0,Other cities
5178,KILIS,2020-06-08,0.0,57.0,Other cities
5179,KILIS,2020-06-09,0.0,57.0,Other cities
5180,KILIS,2020-06-10,0.0,57.0,Other cities
5181,KILIS,2020-06-11,0.0,59.0,Other cities
5182,KILIS,2020-06-12,0.0,56.0,Other cities
5183,KILIS,2020-06-13,0.0,57.0,Other cities
5184,KILIS,2020-06-14,0.0,56.0,Other cities
5185,KILIS,2020-06-15,0.0,53.0,Other cities
5186,KIRIKKALE,2020-02-28,1.0,167.0,Other cities
5187,KIRIKKALE,2020-02-29,0.0,41.0,Other cities
5188,KIRIKKALE,2020-03-01,0.0,43.0,Other cities
5189,KIRIKKALE,2020-03-02,0.0,70.0,Other cities
5190,KIRIKKALE,2020-03-03,0.0,90.0,Other cities
5191,KIRIKKALE,2020-03-04,0.0,109.0,Other cities
5192,KIRIKKALE,2020-03-05,0.0,112.0,Other cities
5193,KIRIKKALE,2020-03-06,0.0,112.0,Other cities
5194,KIRIKKALE,2020-03-07,0.0,124.0,Other cities
5195,KIRIKKALE,2020-03-08,0.0,125.0,Other cities
5196,KIRIKKALE,2020-03-09,0.0,125.0,Other cities
5197,KIRIKKALE,2020-03-10,0.0,122.0,Other cities
5198,KIRIKKALE,2020-03-11,0.0,134.0,Other cities
5199,KIRIKKALE,2020-03-12,0.0,132.0,Other cities
5200,KIRIKKALE,2020-03-13,0.0,127.0,Other cities
5201,KIRIKKALE,2020-03-14,0.0,132.0,Other cities
5202,KIRIKKALE,2020-03-15,0.0,128.0,Other cities
5203,KIRIKKALE,2020-03-16,0.0,130.0,Other cities
5204,KIRIKKALE,2020-03-17,0.0,132.0,Other cities
5205,KIRIKKALE,2020-03-18,0.0,134.0,Other cities
5206,KIRIKKALE,2020-03-19,0.0,133.0,Other cities
5207,KIRIKKALE,2020-03-20,0.0,136.0,Other cities
5208,KIRIKKALE,2020-03-21,0.0,141.0,Other cities
5209,KIRIKKALE,2020-03-22,0.0,142.0,Other cities
5210,KIRIKKALE,2020-03-23,0.0,144.0,Other cities
5211,KIRIKKALE,2020-03-24,0.0,137.0,Other cities
5212,KIRIKKALE,2020-03-25,0.0,146.0,Other cities
5213,KIRIKKALE,2020-03-26,0.0,142.0,Other cities
5214,KIRIKKALE,2020-03-27,0.0,144.0,Other cities
5215,KIRIKKALE,2020-03-28,0.0,140.0,Other cities
5216,KIRIKKALE,2020-03-29,0.0,137.0,Other cities
5217,KIRIKKALE,2020-03-30,0.0,136.0,Other cities
5218,KIRIKKALE,2020-03-31,0.0,138.0,Other cities
5219,KIRIKKALE,2020-04-01,0.0,139.0,Other cities
5220,KIRIKKALE,2020-04-02,0.0,137.0,Other cities
5221,KIRIKKALE,2020-04-03,0.0,141.0,Other cities
5222,KIRIKKALE,2020-04-04,0.0,140.0,Other cities
5223,KIRIKKALE,2020-04-05,0.0,140.0,Other cities
5224,KIRIKKALE,2020-04-06,0.0,137.0,Other cities
5225,KIRIKKALE,2020-04-07,1.0,139.0,Other cities
5226,KIRIKKALE,2020-04-08,0.0,138.0,Other cities
5227,KIRIKKALE,2020-04-09,0.0,139.0,Other cities
5228,KIRIKKALE,2020-04-10,0.0,136.0,Other cities
5229,KIRIKKALE,2020-04-11,0.0,138.0,Other cities
5230,KIRIKKALE,2020-04-12,0.0,138.0,Other cities
5231,KIRIKKALE,2020-04-13,0.0,136.0,Other cities
5232,KIRIKKALE,2020-04-14,0.0,147.0,Other cities
5233,KIRIKKALE,2020-04-15,0.0,147.0,Other cities
5234,KIRIKKALE,2020-04-16,0.0,155.0,Other cities
5235,KIRIKKALE,2020-04-17,0.0,159.0,Other cities
5236,KIRIKKALE,2020-04-18,0.0,157.0,Other cities
5237,KIRIKKALE,2020-04-19,0.0,156.0,Other cities
5238,KIRIKKALE,2020-04-20,0.0,154.0,Other cities
5239,KIRIKKALE,2020-04-21,0.0,157.0,Other cities
5240,KIRIKKALE,2020-04-22,0.0,158.0,Other cities
5241,KIRIKKALE,2020-04-23,0.0,158.0,Other cities
5242,KIRIKKALE,2020-04-24,0.0,157.0,Other cities
5243,KIRIKKALE,2020-04-25,0.0,159.0,Other cities
5244,KIRIKKALE,2020-04-26,0.0,159.0,Other cities
5245,KIRIKKALE,2020-04-27,0.0,158.0,Other cities
5246,KIRIKKALE,2020-04-28,0.0,160.0,Other cities
5247,KIRIKKALE,2020-04-29,0.0,158.0,Other cities
5248,KIRIKKALE,2020-04-30,0.0,160.0,Other cities
5249,KIRIKKALE,2020-05-01,0.0,160.0,Other cities
5250,KIRIKKALE,2020-05-02,0.0,162.0,Other cities
5251,KIRIKKALE,2020-05-03,0.0,162.0,Other cities
5252,KIRIKKALE,2020-05-04,0.0,164.0,Other cities
5253,KIRIKKALE,2020-05-05,0.0,159.0,Other cities
5254,KIRIKKALE,2020-05-06,0.0,162.0,Other cities
5255,KIRIKKALE,2020-05-07,0.0,159.0,Other cities
5256,KIRIKKALE,2020-05-08,0.0,159.0,Other cities
5257,KIRIKKALE,2020-05-09,0.0,158.0,Other cities
5258,KIRIKKALE,2020-05-10,0.0,160.0,Other cities
5259,KIRIKKALE,2020-05-11,0.0,161.0,Other cities
5260,KIRIKKALE,2020-05-12,0.0,157.0,Other cities
5261,KIRIKKALE,2020-05-13,0.0,158.0,Other cities
5262,KIRIKKALE,2020-05-14,0.0,160.0,Other cities
5263,KIRIKKALE,2020-05-15,0.0,155.0,Other cities
5264,KIRIKKALE,2020-05-16,0.0,158.0,Other cities
5265,KIRIKKALE,2020-05-17,0.0,158.0,Other cities
5266,KIRIKKALE,2020-05-18,0.0,157.0,Other cities
5267,KIRIKKALE,2020-05-19,0.0,159.0,Other cities
5268,KIRIKKALE,2020-05-20,0.0,153.0,Other cities
5269,KIRIKKALE,2020-05-21,0.0,158.0,Other cities
5270,KIRIKKALE,2020-05-22,0.0,157.0,Other cities
5271,KIRIKKALE,2020-05-23,0.0,157.0,Other cities
5272,KIRIKKALE,2020-05-24,0.0,158.0,Other cities
5273,KIRIKKALE,2020-05-25,0.0,159.0,Other cities
5274,KIRIKKALE,2020-05-26,0.0,158.0,Other cities
5275,KIRIKKALE,2020-05-27,0.0,154.0,Other cities
5276,KIRIKKALE,2020-05-28,0.0,152.0,Other cities
5277,KIRIKKALE,2020-05-29,0.0,156.0,Other cities
5278,KIRIKKALE,2020-05-30,0.0,160.0,Other cities
5279,KIRIKKALE,2020-05-31,0.0,157.0,Other cities
5280,KIRIKKALE,2020-06-01,0.0,160.0,Other cities
5281,KIRIKKALE,2020-06-02,0.0,159.0,Other cities
5282,KIRIKKALE,2020-06-03,0.0,158.0,Other cities
5283,KIRIKKALE,2020-06-04,0.0,160.0,Other cities
5284,KIRIKKALE,2020-06-05,0.0,157.0,Other cities
5285,KIRIKKALE,2020-06-06,0.0,154.0,Other cities
5286,KIRIKKALE,2020-06-07,0.0,159.0,Other cities
5287,KIRIKKALE,2020-06-08,0.0,153.0,Other cities
5288,KIRIKKALE,2020-06-09,0.0,152.0,Other cities
5289,KIRIKKALE,2020-06-10,0.0,154.0,Other cities
5290,KIRIKKALE,2020-06-11,0.0,152.0,Other cities
5291,KIRIKKALE,2020-06-12,0.0,155.0,Other cities
5292,KIRIKKALE,2020-06-13,0.0,153.0,Other cities
5293,KIRIKKALE,2020-06-14,0.0,148.0,Other cities
5294,KIRIKKALE,2020-06-15,0.0,149.0,Other cities
5295,KIRKLARELI,2020-02-28,194.0,2143.0,Border cities
5296,KIRKLARELI,2020-02-29,191.0,2173.0,Border cities
5297,KIRKLARELI,2020-03-01,186.0,2180.0,Border cities
5298,KIRKLARELI,2020-03-02,188.0,2156.0,Border cities
5299,KIRKLARELI,2020-03-03,195.0,2168.0,Border cities
5300,KIRKLARELI,2020-03-04,196.0,2175.0,Border cities
5301,KIRKLARELI,2020-03-05,187.0,2183.0,Border cities
5302,KIRKLARELI,2020-03-06,186.0,2191.0,Border cities
5303,KIRKLARELI,2020-03-07,192.0,2188.0,Border cities
5304,KIRKLARELI,2020-03-08,188.0,2171.0,Border cities
5305,KIRKLARELI,2020-03-09,199.0,2185.0,Border cities
5306,KIRKLARELI,2020-03-10,198.0,2195.0,Border cities
5307,KIRKLARELI,2020-03-11,107.0,1708.0,Border cities
5308,KIRKLARELI,2020-03-12,106.0,1732.0,Border cities
5309,KIRKLARELI,2020-03-13,109.0,1749.0,Border cities
5310,KIRKLARELI,2020-03-14,113.0,1743.0,Border cities
5311,KIRKLARELI,2020-03-15,109.0,1752.0,Border cities
5312,KIRKLARELI,2020-03-16,108.0,1760.0,Border cities
5313,KIRKLARELI,2020-03-17,120.0,1788.0,Border cities
5314,KIRKLARELI,2020-03-18,126.0,1789.0,Border cities
5315,KIRKLARELI,2020-03-19,122.0,1769.0,Border cities
5316,KIRKLARELI,2020-03-20,121.0,1809.0,Border cities
5317,KIRKLARELI,2020-03-21,116.0,1818.0,Border cities
5318,KIRKLARELI,2020-03-22,119.0,1832.0,Border cities
5319,KIRKLARELI,2020-03-23,117.0,1824.0,Border cities
5320,KIRKLARELI,2020-03-24,115.0,1833.0,Border cities
5321,KIRKLARELI,2020-03-25,116.0,1843.0,Border cities
5322,KIRKLARELI,2020-03-26,116.0,1829.0,Border cities
5323,KIRKLARELI,2020-03-27,121.0,1874.0,Border cities
5324,KIRKLARELI,2020-03-28,119.0,1877.0,Border cities
5325,KIRKLARELI,2020-03-29,118.0,1868.0,Border cities
5326,KIRKLARELI,2020-03-30,118.0,1870.0,Border cities
5327,KIRKLARELI,2020-03-31,116.0,1850.0,Border cities
5328,KIRKLARELI,2020-04-01,117.0,1863.0,Border cities
5329,KIRKLARELI,2020-04-02,118.0,1851.0,Border cities
5330,KIRKLARELI,2020-04-03,116.0,1843.0,Border cities
5331,KIRKLARELI,2020-04-04,116.0,1830.0,Border cities
5332,KIRKLARELI,2020-04-05,64.0,1535.0,Border cities
5333,KIRKLARELI,2020-04-06,72.0,1534.0,Border cities
5334,KIRKLARELI,2020-04-07,73.0,1545.0,Border cities
5335,KIRKLARELI,2020-04-08,74.0,1553.0,Border cities
5336,KIRKLARELI,2020-04-09,75.0,1543.0,Border cities
5337,KIRKLARELI,2020-04-10,70.0,1544.0,Border cities
5338,KIRKLARELI,2020-04-11,70.0,1529.0,Border cities
5339,KIRKLARELI,2020-04-12,67.0,1531.0,Border cities
5340,KIRKLARELI,2020-04-13,70.0,1540.0,Border cities
5341,KIRKLARELI,2020-04-14,70.0,1544.0,Border cities
5342,KIRKLARELI,2020-04-15,64.0,1549.0,Border cities
5343,KIRKLARELI,2020-04-16,76.0,1549.0,Border cities
5344,KIRKLARELI,2020-04-17,70.0,1551.0,Border cities
5345,KIRKLARELI,2020-04-18,69.0,1549.0,Border cities
5346,KIRKLARELI,2020-04-19,69.0,1542.0,Border cities
5347,KIRKLARELI,2020-04-20,71.0,1537.0,Border cities
5348,KIRKLARELI,2020-04-21,73.0,1544.0,Border cities
5349,KIRKLARELI,2020-04-22,71.0,1528.0,Border cities
5350,KIRKLARELI,2020-04-23,69.0,1512.0,Border cities
5351,KIRKLARELI,2020-04-24,68.0,1490.0,Border cities
5352,KIRKLARELI,2020-04-25,70.0,1493.0,Border cities
5353,KIRKLARELI,2020-04-26,67.0,1478.0,Border cities
5354,KIRKLARELI,2020-04-27,66.0,1467.0,Border cities
5355,KIRKLARELI,2020-04-28,72.0,1451.0,Border cities
5356,KIRKLARELI,2020-04-29,69.0,1440.0,Border cities
5357,KIRKLARELI,2020-04-30,71.0,1449.0,Border cities
5358,KIRKLARELI,2020-05-01,68.0,1446.0,Border cities
5359,KIRKLARELI,2020-05-02,63.0,1438.0,Border cities
5360,KIRKLARELI,2020-05-03,58.0,1431.0,Border cities
5361,KIRKLARELI,2020-05-04,60.0,1429.0,Border cities
5362,KIRKLARELI,2020-05-05,65.0,1432.0,Border cities
5363,KIRKLARELI,2020-05-06,67.0,1427.0,Border cities
5364,KIRKLARELI,2020-05-07,69.0,1404.0,Border cities
5365,KIRKLARELI,2020-05-08,66.0,1396.0,Border cities
5366,KIRKLARELI,2020-05-09,63.0,1399.0,Border cities
5367,KIRKLARELI,2020-05-10,64.0,1401.0,Border cities
5368,KIRKLARELI,2020-05-11,63.0,1402.0,Border cities
5369,KIRKLARELI,2020-05-12,62.0,1405.0,Border cities
5370,KIRKLARELI,2020-05-13,66.0,1396.0,Border cities
5371,KIRKLARELI,2020-05-14,63.0,1382.0,Border cities
5372,KIRKLARELI,2020-05-15,62.0,874.0,Border cities
5373,KIRKLARELI,2020-05-16,60.0,880.0,Border cities
5374,KIRKLARELI,2020-05-17,58.0,869.0,Border cities
5375,KIRKLARELI,2020-05-18,58.0,869.0,Border cities
5376,KIRKLARELI,2020-05-19,58.0,853.0,Border cities
5377,KIRKLARELI,2020-05-20,57.0,856.0,Border cities
5378,KIRKLARELI,2020-05-21,57.0,862.0,Border cities
5379,KIRKLARELI,2020-05-22,55.0,842.0,Border cities
5380,KIRKLARELI,2020-05-23,58.0,838.0,Border cities
5381,KIRKLARELI,2020-05-24,55.0,840.0,Border cities
5382,KIRKLARELI,2020-05-25,56.0,841.0,Border cities
5383,KIRKLARELI,2020-05-26,56.0,836.0,Border cities
5384,KIRKLARELI,2020-05-27,58.0,837.0,Border cities
5385,KIRKLARELI,2020-05-28,61.0,839.0,Border cities
5386,KIRKLARELI,2020-05-29,57.0,846.0,Border cities
5387,KIRKLARELI,2020-05-30,59.0,835.0,Border cities
5388,KIRKLARELI,2020-05-31,60.0,834.0,Border cities
5389,KIRKLARELI,2020-06-01,58.0,825.0,Border cities
5390,KIRKLARELI,2020-06-02,57.0,824.0,Border cities
5391,KIRKLARELI,2020-06-03,61.0,809.0,Border cities
5392,KIRKLARELI,2020-06-04,58.0,826.0,Border cities
5393,KIRKLARELI,2020-06-05,61.0,808.0,Border cities
5394,KIRKLARELI,2020-06-06,61.0,794.0,Border cities
5395,KIRKLARELI,2020-06-07,57.0,781.0,Border cities
5396,KIRKLARELI,2020-06-08,57.0,783.0,Border cities
5397,KIRKLARELI,2020-06-09,62.0,777.0,Border cities
5398,KIRKLARELI,2020-06-10,57.0,765.0,Border cities
5399,KIRKLARELI,2020-06-11,58.0,757.0,Border cities
5400,KIRKLARELI,2020-06-12,57.0,753.0,Border cities
5401,KIRKLARELI,2020-06-13,57.0,739.0,Border cities
5402,KIRKLARELI,2020-06-14,55.0,740.0,Border cities
5403,KIRKLARELI,2020-06-15,57.0,728.0,Border cities
5404,KIRSEHIR,2020-02-28,0.0,70.0,Other cities
5405,KIRSEHIR,2020-02-29,0.0,23.0,Other cities
5406,KIRSEHIR,2020-03-01,0.0,14.0,Other cities
5407,KIRSEHIR,2020-03-02,0.0,25.0,Other cities
5408,KIRSEHIR,2020-03-03,0.0,35.0,Other cities
5409,KIRSEHIR,2020-03-04,2.0,41.0,Other cities
5410,KIRSEHIR,2020-03-05,7.0,53.0,Other cities
5411,KIRSEHIR,2020-03-06,7.0,57.0,Other cities
5412,KIRSEHIR,2020-03-07,5.0,54.0,Other cities
5413,KIRSEHIR,2020-03-08,0.0,51.0,Other cities
5414,KIRSEHIR,2020-03-09,0.0,51.0,Other cities
5415,KIRSEHIR,2020-03-10,0.0,53.0,Other cities
5416,KIRSEHIR,2020-03-11,1.0,50.0,Other cities
5417,KIRSEHIR,2020-03-12,3.0,51.0,Other cities
5418,KIRSEHIR,2020-03-13,3.0,54.0,Other cities
5419,KIRSEHIR,2020-03-14,0.0,55.0,Other cities
5420,KIRSEHIR,2020-03-15,0.0,59.0,Other cities
5421,KIRSEHIR,2020-03-16,0.0,59.0,Other cities
5422,KIRSEHIR,2020-03-17,0.0,60.0,Other cities
5423,KIRSEHIR,2020-03-18,0.0,63.0,Other cities
5424,KIRSEHIR,2020-03-19,0.0,63.0,Other cities
5425,KIRSEHIR,2020-03-20,0.0,64.0,Other cities
5426,KIRSEHIR,2020-03-21,0.0,66.0,Other cities
5427,KIRSEHIR,2020-03-22,0.0,66.0,Other cities
5428,KIRSEHIR,2020-03-23,0.0,65.0,Other cities
5429,KIRSEHIR,2020-03-24,0.0,64.0,Other cities
5430,KIRSEHIR,2020-03-25,0.0,65.0,Other cities
5431,KIRSEHIR,2020-03-26,0.0,65.0,Other cities
5432,KIRSEHIR,2020-03-27,0.0,71.0,Other cities
5433,KIRSEHIR,2020-03-28,0.0,64.0,Other cities
5434,KIRSEHIR,2020-03-29,0.0,65.0,Other cities
5435,KIRSEHIR,2020-03-30,0.0,64.0,Other cities
5436,KIRSEHIR,2020-03-31,0.0,61.0,Other cities
5437,KIRSEHIR,2020-04-01,0.0,63.0,Other cities
5438,KIRSEHIR,2020-04-02,0.0,63.0,Other cities
5439,KIRSEHIR,2020-04-03,0.0,62.0,Other cities
5440,KIRSEHIR,2020-04-04,0.0,63.0,Other cities
5441,KIRSEHIR,2020-04-05,0.0,64.0,Other cities
5442,KIRSEHIR,2020-04-06,0.0,66.0,Other cities
5443,KIRSEHIR,2020-04-07,0.0,67.0,Other cities
5444,KIRSEHIR,2020-04-08,0.0,64.0,Other cities
5445,KIRSEHIR,2020-04-09,0.0,64.0,Other cities
5446,KIRSEHIR,2020-04-10,0.0,65.0,Other cities
5447,KIRSEHIR,2020-04-11,0.0,64.0,Other cities
5448,KIRSEHIR,2020-04-12,0.0,63.0,Other cities
5449,KIRSEHIR,2020-04-13,0.0,68.0,Other cities
5450,KIRSEHIR,2020-04-14,0.0,65.0,Other cities
5451,KIRSEHIR,2020-04-15,0.0,67.0,Other cities
5452,KIRSEHIR,2020-04-16,0.0,72.0,Other cities
5453,KIRSEHIR,2020-04-17,0.0,69.0,Other cities
5454,KIRSEHIR,2020-04-18,0.0,65.0,Other cities
5455,KIRSEHIR,2020-04-19,0.0,65.0,Other cities
5456,KIRSEHIR,2020-04-20,0.0,74.0,Other cities
5457,KIRSEHIR,2020-04-21,0.0,74.0,Other cities
5458,KIRSEHIR,2020-04-22,0.0,72.0,Other cities
5459,KIRSEHIR,2020-04-23,0.0,76.0,Other cities
5460,KIRSEHIR,2020-04-24,0.0,73.0,Other cities
5461,KIRSEHIR,2020-04-25,0.0,74.0,Other cities
5462,KIRSEHIR,2020-04-26,0.0,73.0,Other cities
5463,KIRSEHIR,2020-04-27,1.0,73.0,Other cities
5464,KIRSEHIR,2020-04-28,0.0,75.0,Other cities
5465,KIRSEHIR,2020-04-29,0.0,72.0,Other cities
5466,KIRSEHIR,2020-04-30,0.0,73.0,Other cities
5467,KIRSEHIR,2020-05-01,0.0,73.0,Other cities
5468,KIRSEHIR,2020-05-02,0.0,73.0,Other cities
5469,KIRSEHIR,2020-05-03,0.0,70.0,Other cities
5470,KIRSEHIR,2020-05-04,0.0,71.0,Other cities
5471,KIRSEHIR,2020-05-05,0.0,68.0,Other cities
5472,KIRSEHIR,2020-05-06,0.0,70.0,Other cities
5473,KIRSEHIR,2020-05-07,0.0,72.0,Other cities
5474,KIRSEHIR,2020-05-08,0.0,72.0,Other cities
5475,KIRSEHIR,2020-05-09,0.0,71.0,Other cities
5476,KIRSEHIR,2020-05-10,0.0,71.0,Other cities
5477,KIRSEHIR,2020-05-11,0.0,71.0,Other cities
5478,KIRSEHIR,2020-05-12,0.0,71.0,Other cities
5479,KIRSEHIR,2020-05-13,0.0,72.0,Other cities
5480,KIRSEHIR,2020-05-14,0.0,74.0,Other cities
5481,KIRSEHIR,2020-05-15,0.0,68.0,Other cities
5482,KIRSEHIR,2020-05-16,0.0,67.0,Other cities
5483,KIRSEHIR,2020-05-17,0.0,67.0,Other cities
5484,KIRSEHIR,2020-05-18,0.0,66.0,Other cities
5485,KIRSEHIR,2020-05-19,1.0,67.0,Other cities
5486,KIRSEHIR,2020-05-20,1.0,68.0,Other cities
5487,KIRSEHIR,2020-05-21,0.0,71.0,Other cities
5488,KIRSEHIR,2020-05-22,0.0,70.0,Other cities
5489,KIRSEHIR,2020-05-23,0.0,69.0,Other cities
5490,KIRSEHIR,2020-05-24,0.0,69.0,Other cities
5491,KIRSEHIR,2020-05-25,0.0,69.0,Other cities
5492,KIRSEHIR,2020-05-26,0.0,69.0,Other cities
5493,KIRSEHIR,2020-05-27,0.0,70.0,Other cities
5494,KIRSEHIR,2020-05-28,0.0,70.0,Other cities
5495,KIRSEHIR,2020-05-29,0.0,71.0,Other cities
5496,KIRSEHIR,2020-05-30,0.0,71.0,Other cities
5497,KIRSEHIR,2020-05-31,0.0,71.0,Other cities
5498,KIRSEHIR,2020-06-01,0.0,67.0,Other cities
5499,KIRSEHIR,2020-06-02,0.0,65.0,Other cities
5500,KIRSEHIR,2020-06-03,0.0,65.0,Other cities
5501,KIRSEHIR,2020-06-04,0.0,65.0,Other cities
5502,KIRSEHIR,2020-06-05,0.0,68.0,Other cities
5503,KIRSEHIR,2020-06-06,0.0,70.0,Other cities
5504,KIRSEHIR,2020-06-07,0.0,67.0,Other cities
5505,KIRSEHIR,2020-06-08,0.0,69.0,Other cities
5506,KIRSEHIR,2020-06-09,0.0,72.0,Other cities
5507,KIRSEHIR,2020-06-10,0.0,69.0,Other cities
5508,KIRSEHIR,2020-06-11,0.0,65.0,Other cities
5509,KIRSEHIR,2020-06-12,0.0,69.0,Other cities
5510,KIRSEHIR,2020-06-13,0.0,66.0,Other cities
5511,KIRSEHIR,2020-06-14,0.0,66.0,Other cities
5512,KIRSEHIR,2020-06-15,0.0,68.0,Other cities
5513,KOCAELI,2020-02-28,39.0,426.0,Other cities
5514,KOCAELI,2020-02-29,33.0,320.0,Other cities
5515,KOCAELI,2020-03-01,36.0,321.0,Other cities
5516,KOCAELI,2020-03-02,40.0,352.0,Other cities
5517,KOCAELI,2020-03-03,36.0,347.0,Other cities
5518,KOCAELI,2020-03-04,43.0,358.0,Other cities
5519,KOCAELI,2020-03-05,32.0,342.0,Other cities
5520,KOCAELI,2020-03-06,35.0,354.0,Other cities
5521,KOCAELI,2020-03-07,28.0,347.0,Other cities
5522,KOCAELI,2020-03-08,30.0,352.0,Other cities
5523,KOCAELI,2020-03-09,37.0,358.0,Other cities
5524,KOCAELI,2020-03-10,33.0,353.0,Other cities
5525,KOCAELI,2020-03-11,31.0,361.0,Other cities
5526,KOCAELI,2020-03-12,26.0,364.0,Other cities
5527,KOCAELI,2020-03-13,24.0,364.0,Other cities
5528,KOCAELI,2020-03-14,18.0,376.0,Other cities
5529,KOCAELI,2020-03-15,20.0,380.0,Other cities
5530,KOCAELI,2020-03-16,21.0,392.0,Other cities
5531,KOCAELI,2020-03-17,20.0,401.0,Other cities
5532,KOCAELI,2020-03-18,23.0,415.0,Other cities
5533,KOCAELI,2020-03-19,20.0,436.0,Other cities
5534,KOCAELI,2020-03-20,16.0,417.0,Other cities
5535,KOCAELI,2020-03-21,12.0,412.0,Other cities
5536,KOCAELI,2020-03-22,14.0,413.0,Other cities
5537,KOCAELI,2020-03-23,14.0,405.0,Other cities
5538,KOCAELI,2020-03-24,11.0,402.0,Other cities
5539,KOCAELI,2020-03-25,10.0,404.0,Other cities
5540,KOCAELI,2020-03-26,6.0,416.0,Other cities
5541,KOCAELI,2020-03-27,7.0,466.0,Other cities
5542,KOCAELI,2020-03-28,11.0,420.0,Other cities
5543,KOCAELI,2020-03-29,9.0,433.0,Other cities
5544,KOCAELI,2020-03-30,10.0,434.0,Other cities
5545,KOCAELI,2020-03-31,9.0,439.0,Other cities
5546,KOCAELI,2020-04-01,9.0,432.0,Other cities
5547,KOCAELI,2020-04-02,10.0,436.0,Other cities
5548,KOCAELI,2020-04-03,5.0,416.0,Other cities
5549,KOCAELI,2020-04-04,6.0,410.0,Other cities
5550,KOCAELI,2020-04-05,7.0,411.0,Other cities
5551,KOCAELI,2020-04-06,7.0,422.0,Other cities
5552,KOCAELI,2020-04-07,10.0,446.0,Other cities
5553,KOCAELI,2020-04-08,14.0,442.0,Other cities
5554,KOCAELI,2020-04-09,15.0,430.0,Other cities
5555,KOCAELI,2020-04-10,11.0,427.0,Other cities
5556,KOCAELI,2020-04-11,10.0,411.0,Other cities
5557,KOCAELI,2020-04-12,11.0,413.0,Other cities
5558,KOCAELI,2020-04-13,15.0,420.0,Other cities
5559,KOCAELI,2020-04-14,10.0,437.0,Other cities
5560,KOCAELI,2020-04-15,7.0,432.0,Other cities
5561,KOCAELI,2020-04-16,8.0,451.0,Other cities
5562,KOCAELI,2020-04-17,12.0,442.0,Other cities
5563,KOCAELI,2020-04-18,12.0,441.0,Other cities
5564,KOCAELI,2020-04-19,12.0,439.0,Other cities
5565,KOCAELI,2020-04-20,18.0,448.0,Other cities
5566,KOCAELI,2020-04-21,13.0,447.0,Other cities
5567,KOCAELI,2020-04-22,11.0,443.0,Other cities
5568,KOCAELI,2020-04-23,11.0,438.0,Other cities
5569,KOCAELI,2020-04-24,13.0,444.0,Other cities
5570,KOCAELI,2020-04-25,12.0,435.0,Other cities
5571,KOCAELI,2020-04-26,12.0,444.0,Other cities
5572,KOCAELI,2020-04-27,11.0,441.0,Other cities
5573,KOCAELI,2020-04-28,10.0,432.0,Other cities
5574,KOCAELI,2020-04-29,8.0,445.0,Other cities
5575,KOCAELI,2020-04-30,13.0,438.0,Other cities
5576,KOCAELI,2020-05-01,8.0,433.0,Other cities
5577,KOCAELI,2020-05-02,8.0,437.0,Other cities
5578,KOCAELI,2020-05-03,8.0,440.0,Other cities
5579,KOCAELI,2020-05-04,16.0,438.0,Other cities
5580,KOCAELI,2020-05-05,10.0,419.0,Other cities
5581,KOCAELI,2020-05-06,8.0,429.0,Other cities
5582,KOCAELI,2020-05-07,14.0,428.0,Other cities
5583,KOCAELI,2020-05-08,12.0,413.0,Other cities
5584,KOCAELI,2020-05-09,13.0,411.0,Other cities
5585,KOCAELI,2020-05-10,13.0,412.0,Other cities
5586,KOCAELI,2020-05-11,10.0,413.0,Other cities
5587,KOCAELI,2020-05-12,12.0,410.0,Other cities
5588,KOCAELI,2020-05-13,12.0,417.0,Other cities
5589,KOCAELI,2020-05-14,8.0,414.0,Other cities
5590,KOCAELI,2020-05-15,6.0,388.0,Other cities
5591,KOCAELI,2020-05-16,5.0,389.0,Other cities
5592,KOCAELI,2020-05-17,5.0,395.0,Other cities
5593,KOCAELI,2020-05-18,4.0,398.0,Other cities
5594,KOCAELI,2020-05-19,6.0,398.0,Other cities
